;website;date;region;type_activite;sous_type_activite;sous_sous_categorie;language;note;nb_note;note_cuisine;note_service;note_cadre;nb_note_resto
217;tripadvisor;2017-06;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;86.5;21;;;;0
223;tripadvisor;2013-05;corse;offre_de_loisirs;vie nocturne;;fr;5.0;1;;;;0
224;tripadvisor;2013-08;corse;offre_de_loisirs;vie nocturne;;fr;13.5;3;;;;0
225;tripadvisor;2013-09;corse;offre_de_loisirs;vie nocturne;;fr;8.0;2;;;;0
226;tripadvisor;2013-11;corse;offre_de_loisirs;vie nocturne;;fr;18.0;4;;;;0
227;tripadvisor;2014-02;corse;offre_de_loisirs;vie nocturne;;fr;3.5;1;;;;0
228;tripadvisor;2014-06;corse;offre_de_loisirs;vie nocturne;;fr;21.0;5;;;;0
229;tripadvisor;2014-07;corse;offre_de_loisirs;vie nocturne;;fr;57.5;13;;;;0
230;tripadvisor;2014-08;corse;offre_de_loisirs;vie nocturne;;fr;73.5;16;;;;0
231;tripadvisor;2014-09;corse;offre_de_loisirs;vie nocturne;;fr;17.0;4;;;;0
232;tripadvisor;2014-10;corse;offre_de_loisirs;vie nocturne;;fr;3.5;1;;;;0
233;tripadvisor;2014-11;corse;offre_de_loisirs;vie nocturne;;fr;18.0;5;;;;0
234;tripadvisor;2015-03;corse;offre_de_loisirs;vie nocturne;;fr;15.0;3;;;;0
235;tripadvisor;2015-04;corse;offre_de_loisirs;vie nocturne;;fr;17.0;4;;;;0
236;tripadvisor;2015-05;corse;offre_de_loisirs;vie nocturne;;fr;42.0;10;;;;0
237;tripadvisor;2015-06;corse;offre_de_loisirs;vie nocturne;;fr;73.0;19;;;;0
238;tripadvisor;2015-07;corse;offre_de_loisirs;vie nocturne;;fr;108.5;28;;;;0
239;tripadvisor;2015-08;corse;offre_de_loisirs;vie nocturne;;fr;210.0;54;;;;0
240;tripadvisor;2015-09;corse;offre_de_loisirs;vie nocturne;;fr;103.0;27;;;;0
241;tripadvisor;2015-10;corse;offre_de_loisirs;vie nocturne;;fr;36.0;8;;;;0
242;tripadvisor;2015-11;corse;offre_de_loisirs;vie nocturne;;fr;12.0;3;;;;0
243;tripadvisor;2015-12;corse;offre_de_loisirs;vie nocturne;;fr;7.5;2;;;;0
244;tripadvisor;2016-01;corse;offre_de_loisirs;vie nocturne;;fr;7.0;2;;;;0
245;tripadvisor;2016-03;corse;offre_de_loisirs;vie nocturne;;fr;7.0;2;;;;0
246;tripadvisor;2016-04;corse;offre_de_loisirs;vie nocturne;;fr;37.0;9;;;;0
247;tripadvisor;2016-05;corse;offre_de_loisirs;vie nocturne;;fr;40.5;10;;;;0
248;tripadvisor;2016-06;corse;offre_de_loisirs;vie nocturne;;fr;65.5;17;;;;0
249;tripadvisor;2016-07;corse;offre_de_loisirs;vie nocturne;;fr;170.5;43;;;;0
250;tripadvisor;2016-08;corse;offre_de_loisirs;vie nocturne;;fr;260.0;67;;;;0
251;tripadvisor;2016-09;corse;offre_de_loisirs;vie nocturne;;fr;200.5;49;;;;0
252;tripadvisor;2016-10;corse;offre_de_loisirs;vie nocturne;;fr;39.0;10;;;;0
253;tripadvisor;2016-11;corse;offre_de_loisirs;vie nocturne;;fr;8.0;2;;;;0
254;tripadvisor;2016-12;corse;offre_de_loisirs;vie nocturne;;fr;8.0;2;;;;0
255;tripadvisor;2017-02;corse;offre_de_loisirs;vie nocturne;;fr;10.0;2;;;;0
256;tripadvisor;2017-03;corse;offre_de_loisirs;vie nocturne;;fr;8.5;2;;;;0
257;tripadvisor;2017-04;corse;offre_de_loisirs;vie nocturne;;fr;56.0;14;;;;0
258;tripadvisor;2017-05;corse;offre_de_loisirs;vie nocturne;;fr;79.5;19;;;;0
259;tripadvisor;2017-06;corse;offre_de_loisirs;vie nocturne;;fr;60.5;14;;;;0
280;tripadvisor;2013-02;grand-est;offre_de_loisirs;vie nocturne;;fr;9.0;2;;;;0
281;tripadvisor;2013-04;grand-est;offre_de_loisirs;vie nocturne;;fr;13.5;3;;;;0
282;tripadvisor;2013-05;grand-est;offre_de_loisirs;vie nocturne;;fr;4.5;1;;;;0
283;tripadvisor;2013-06;grand-est;offre_de_loisirs;vie nocturne;;fr;3.5;1;;;;0
284;tripadvisor;2013-07;grand-est;offre_de_loisirs;vie nocturne;;fr;9.0;2;;;;0
285;tripadvisor;2013-08;grand-est;offre_de_loisirs;vie nocturne;;fr;39.5;9;;;;0
286;tripadvisor;2013-09;grand-est;offre_de_loisirs;vie nocturne;;fr;40.0;9;;;;0
287;tripadvisor;2013-10;grand-est;offre_de_loisirs;vie nocturne;;fr;49.0;12;;;;0
288;tripadvisor;2013-11;grand-est;offre_de_loisirs;vie nocturne;;fr;30.0;7;;;;0
289;tripadvisor;2013-12;grand-est;offre_de_loisirs;vie nocturne;;fr;21.0;5;;;;0
290;tripadvisor;2014-01;grand-est;offre_de_loisirs;vie nocturne;;fr;12.0;3;;;;0
291;tripadvisor;2014-02;grand-est;offre_de_loisirs;vie nocturne;;fr;27.0;6;;;;0
292;tripadvisor;2014-03;grand-est;offre_de_loisirs;vie nocturne;;fr;24.5;6;;;;0
293;tripadvisor;2014-04;grand-est;offre_de_loisirs;vie nocturne;;fr;29.0;7;;;;0
294;tripadvisor;2014-05;grand-est;offre_de_loisirs;vie nocturne;;fr;65.5;14;;;;0
